"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n"
"3574",3574,0,1.99986896037118,2.99911216301466,4.00045828637484,1.99468224305709,3.0055281230358,3.99994320847466,2.01500130381685,2.89688412923273,4.03589434935506,1.99776679289132,3.00158976700047,4.00030522647095,-2.66254217998491,4.96391227085773,0.289352595618363,1000
"3575",3575,0,1.99967628527701,2.99991742747047,4.00017227919567,2.00075909639292,2.99987223811731,3.99975204339919,1.78064642851883,3.0324944307359,4.07568317707452,2.00002120140677,2.99993240279768,4.00002924872871,-2.55844639059717,4.70531971809188,0.37042206651286,1000
"3576",3576,0,2.00378068892646,2.99691126535849,3.99972951846454,1.99681689270796,3.00358942032286,3.99986009491888,2.01965092226283,2.87167007530733,4.04450710867047,2.00129855320912,2.99926336330194,3.99979012674339,-2.78060413247019,4.87076762029693,0.434176713960998,1000
"3577",3577,0,1.99527475889598,3.00385907165959,4.00027743598618,1.99527385633828,3.00385835625765,4.00027419392719,2.94536172218903,1.97179863566748,4.02413142990984,1.99962644684544,2.9997284022369,4.00021000988975,-1.97890999658794,4.10510448304178,0.384485305120945,1000
"3578",3578,0,2.00197767449578,2.99770027099578,4.00012022505291,2.0032638555287,2.99665660756084,4.00000061121824,4.19625338545152,0.645513723794159,4.05246397454215,2.00256422862859,2.99718532764265,4.00008148152188,-2.13313560448749,4.29521638682061,0.477440210826698,1000
"3579",3579,0,2.01131782309716,2.98902659509768,3.99984757904938,2.01062338062311,2.99021055960826,3.99966680837175,3.51660813613337,1.43335151686986,4.01912472641645,2.01095878245031,2.98954172222137,3.99979025773301,-1.93182313923024,4.09585442723715,0.811455807212545,1000
"3580",3580,0,1.99576125492997,3.00358571834479,4.00021657884969,1.99312005268361,3.00610438697209,4.00026423204855,4.36890619400224,0.585562525993156,4.01472532661692,1.99472185614353,3.00453181925575,4.00025113198915,-1.78378716152853,3.9931238964905,0.598116665891888,1000
"3581",3581,0,1.99251679912507,3.00696913317702,4.00038457883861,1.99273728709131,3.0069980694351,4.00025547944236,2.42503151224174,2.46221749356661,4.03744035524018,1.99259921914498,3.00697792216315,4.00033584383948,-2.26741369482768,4.54207040004476,0.403091886572363,1000
"3582",3582,0,2.00669425514515,2.99345393317537,3.99996201211782,2.00137446871662,2.99894765104113,3.99989029096517,2.31684627052336,2.59428083594737,4.03339386939047,2.00520943019969,2.99500511650316,3.9999341960596,-2.34450744225723,4.60664279098832,0.406765278114087,1000
"3583",3583,0,2.00113572168074,2.99889152205605,4.00000043836301,2.00139595823788,2.99892111831608,3.99990689146764,2.99201810122176,1.94613924777719,4.02144126588049,2.0012525100974,2.99887449735859,3.99996926574373,-2.13153834110059,4.30186744025225,0.606596016478905,1000
"3584",3584,0,1.98919895816733,3.01131987709822,3.99989368160917,1.99254870912715,3.00720900975954,4.00013074259845,3.60840601985983,1.32061660460592,4.02250588596106,1.99079587992549,3.00937153244264,4.00000365456001,-2.15569988930805,4.44453783038147,0.595165553862163,1000
"3585",3585,0,1.9997347398455,2.99970135046881,4.00019115190245,1.99972791169979,2.99969451380449,4.00016976643417,4.04498217448035,0.177176169297117,4.20333607478125,2.00003265490107,2.99980306514972,4.00006460741959,-2.3882179170347,4.79821412940594,0.434183665283176,1000
"3586",3586,0,2.00322589690171,2.99747115622121,3.99967845233226,2.00489461167157,2.99484697774497,4.00002311726583,2.89205434385437,1.99292474714333,4.03996390362466,2.00406619962358,2.99624149061157,3.99982067784928,-2.10574511367243,4.037073273094,0.958935341564947,1000
"3587",3587,0,1.99536114628104,3.00528936364014,3.99977664443535,1.9857232980628,3.01474956423962,3.99988360384429,3.08247583639135,1.84875030949773,4.02155072090275,1.99298577616683,3.00769472004187,3.999769630135,-2.39303009008348,4.46981976255636,0.434277213901212,1000
"3588",3588,0,2.0079088190824,2.99226516532905,3.9999422184125,2.00791154717971,2.99226787214891,3.99995229845127,2.46055343374217,2.50515545227071,4.0102474476503,2.00557973950643,2.99402514525632,4.00012242072777,-2.3480307209822,4.83259643672176,0.429889206009735,1000
"3589",3589,0,2.00968651544796,2.99163914012574,3.99952920819393,2.00848552869939,2.99268026791357,3.9995900250264,2.78274020903512,2.17504258194565,4.01367127877364,2.00913649912533,2.99209482474883,3.99956483984338,-2.42118977580447,4.43706563951672,0.631618216304915,1000
"3590",3590,0,2.00744235996018,2.99253873397049,3.99999453063457,2.01481358044777,2.98530470381343,3.9999489765206,3.07730199112498,1.89660276845647,4.00879678920284,2.00902052264477,2.99097517701158,3.99999101617152,-1.84139824964469,3.97415695168165,1.04305166905073,1000
"3591",3591,0,2.00493118442542,2.99518300338759,3.99995059147324,2.00202667286542,2.99811700884608,3.99993114816118,3.16998720761609,1.79079857230545,4.01269979364948,2.00344998199708,2.9966042929431,3.99996896951262,-1.95285569191535,4.28688648305879,0.522925442444538,1000
"3592",3592,0,2.00655585422198,2.99358691495034,3.99990426357191,2.00693534069796,2.99367374203978,3.99971968269661,2.33032674999179,2.60444215885213,4.02346982995913,2.00668963966381,2.99361460408251,3.99983940374446,-2.39102878841649,4.66448014612542,0.46919210292925,1000
"3593",3593,0,1.99917561842955,3.00086434383163,4.00001764524643,2.00454484996037,2.99576453215056,3.99986628997546,4.02571705875917,0.879036137786951,4.03558122372981,2.00153080454084,2.99855384359313,3.99998404349581,-2.30318412737281,4.5029686485035,0.57699292107235,1000
"3594",3594,0,1.99920858146524,3.00083245551021,3.99996848156337,1.99920268640783,3.00147112732443,3.99976474162,2.42036826822066,2.33981136056917,4.06500231255691,1.99910986583239,3.0011288760519,3.99990599479249,-1.89618798200549,3.63490336361533,0.497587026457554,1000
"3595",3595,0,2.00228052860858,2.99720052510911,4.00015885031614,2.00228052860858,2.99720052510911,4.00015885031614,2.44755428318129,2.45823950679414,4.02515091759929,2.00198537307409,2.99811011281233,3.99997018450917,-2.28190472641939,4.45530020063783,0.253085562935574,1000
"3596",3596,0,2.00084887362559,2.99879844309838,4.00007980489539,2.00084795423404,2.99879749486421,4.00007554358786,2.15834694073872,2.78222615031938,4.01761079197253,1.99988303977721,2.99993597391365,4.0000249204179,-2.17207140009423,4.2432630022507,0.577201415102726,1000
"3597",3597,0,2.00201012697303,2.99946610271425,3.99936196494613,1.99943545388281,3.00134128870614,3.99965076479975,4.60095153168508,0.585361474844549,3.85202812770032,2.00117631286708,3.00000268932435,3.99948644713021,-2.17762352799619,4.48885080821589,0.252832102255748,1000
"3598",3598,0,1.99931987725923,3.00073405117245,3.9999850665856,1.99937832273056,2.99963058173942,4.00040952240031,3.37903725222318,1.49758051701847,4.01466149799769,1.99932908340041,3.0002974007355,4.00015785769954,-2.20704393627877,4.54702138461649,0.362289742084685,1000
"3599",3599,0,2.01441846112217,2.98570687832448,3.99997801296468,2.01758160351243,2.98208232594849,4.00016958497574,3.53616943755715,1.35862773988084,4.03627506730935,2.01569496023703,2.98422617732773,4.00005939163606,-2.13950235856634,4.34540878713123,0.71552659523791,1000
"3600",3600,0,2.00775275601787,2.99209251975228,4.00008622444544,2.00074207255437,2.99924450777786,4.00004189219755,2.75708098898059,2.1950749679359,4.01564136965333,2.00443410618692,2.99542684645409,4.00008206211538,-2.1818745337143,4.40285148479284,0.426901172442584,1000
"3601",3601,0,1.99946549705952,3.00066942395933,3.99999591610804,2.00785951040344,2.99173857782034,4.00016541388796,2.28595984879123,2.63793715423249,4.02621570670965,2.00255976064881,2.99735984009902,4.00006409724149,-2.72620576038479,4.85507343307918,0.493391986842037,1000
"3602",3602,0,1.99816938079123,3.00170391763967,3.99999970456686,1.98987094505822,3.010472335842,3.99984526617136,2.59008179045004,2.30460169846444,4.03243920572283,1.9978781461284,3.00219459835733,3.99993402912618,-2.52434805148886,4.82170320569404,0.440246671208441,1000
"3603",3603,0,2.00514359018093,2.99643464982364,3.99930267664615,2.00500003157985,2.99522041222227,3.9998102854175,3.02960949621864,1.83454896082847,4.05051896674201,2.00516783647332,2.99589599955688,3.99949453514103,-2.22118539119722,4.33811663389797,0.589408542064043,1000
"3604",3604,0,1.99952929280275,3.00001296615195,4.00021528986059,1.99961799986806,2.99977399098806,4.00024911160117,2.80040885599872,2.03719147831307,4.03558561841223,1.99957962139917,2.9999042076282,4.00022847055845,-2.50151947318447,4.66537814180413,0.677454202401209,1000
"3605",3605,0,1.99791140085231,3.00193447442058,4.00006840574885,1.99794697194941,3.00197010244296,4.00004177750327,4.36212404039529,0.597428911598591,4.01226332542524,1.998022134066,3.00169870004628,4.00010371738681,-1.94827497078305,4.25364643697245,0.419841334500501,1000
"3606",3606,0,1.99957102334907,3.00134071356839,3.99972501425757,1.99869088459774,3.00153498496035,3.99994936647286,2.16761031776776,2.63352010596863,4.05793813817908,1.99919261010838,3.00145202869602,3.99981193551772,-2.47445623590475,4.90912406029583,0.357191628454505,1000
"3607",3607,0,1.99972104971758,2.99967629027214,4.00017864842706,1.9991045926033,3.00164541472597,3.99978108581327,2.47784094260188,2.1565029484842,4.10042992476902,1.99994441327588,2.99989004001214,4.00004914291607,-2.20697765862752,4.2355878448711,0.444140301907716,1000
"3608",3608,0,2.00172585100853,2.99805595227518,4.00008797283262,2.00103479799614,2.99819565704353,4.00025989972868,2.72808839919872,2.12326132413077,4.04615848194357,2.00142862257839,2.99809584182406,4.00016885102305,-2.47920350449188,4.76055055964213,0.290974831675447,1000
"3609",3609,0,1.9826781479103,3.01845743197871,3.99958630561662,1.97922329075391,3.0219863792839,3.99951045736391,3.34595555888963,1.63033663496053,4.00910755730263,1.98135937170159,3.01978142809975,3.99956645931051,-2.22573850835099,4.61115413862333,0.715261850849614,1000
"3610",3610,0,2.0017381181231,2.99826144612583,3.99993085065079,1.9989019015928,3.00107955188039,3.99994685905875,2.99961020499794,1.89930698630932,4.03723617000491,2.0003694582278,2.99960493888576,3.99994500065912,-2.0562806357268,3.97476421911985,0.700457457662167,1000
"3611",3611,0,1.99659510796983,3.00527155396832,3.99937352705641,1.99659510796983,3.00527155396832,3.99937352705641,3.62161512015697,1.3234665722565,4.0162939313852,1.99891324017017,3.0021155883215,3.99965322871264,-2.37993534387608,4.76023213566273,0.644079585573008,1000
"3612",3612,0,1.99940111566618,3.00085411531365,3.99994916924182,1.99893321453901,3.00131355359068,3.99993518473627,3.83281778516451,0.985626264140061,4.05505992181052,1.99911171240899,3.0010790163028,3.99996703424265,-2.51239548185441,4.49858672055261,0.761202088888682,1000
"3613",3613,0,2.00189712633829,2.99843227590765,3.99991646289187,2.00189652123112,2.99843167470325,3.9999200109641,4.23634486796506,0.724362356690446,4.0117174848359,2.00239696056925,2.99787774607777,3.99993447944751,-2.14145726866944,4.29142335309008,0.41655347233518,1000
"3614",3614,0,2.00336988140636,2.99632563839453,4.00010844288573,2.00337477759066,2.99633040970509,4.00011477020244,3.35774758210238,1.53696643103727,4.03009777643815,2.00240982711049,2.99716666313208,4.0001502606747,-2.39277443721792,4.70552775671725,0.486086665078587,1000
"3615",3615,0,2.00073262189284,2.99936675705532,4.00006243394085,1.99864302662979,3.00034977086119,4.00052662299652,2.89248096380275,2.31413584300329,3.83324927598394,2.00020344295493,2.99946165735745,4.00024866115151,-2.25645915154517,4.75855230226135,0.255495787341431,1000
"3616",3616,0,2.00700386486069,2.9938297428536,3.99967631702052,2.00277369713083,2.99830476831899,3.9995936160646,2.09782528127921,2.78626251858708,4.04167467884846,2.00633313235662,2.99456773319112,3.99965432930553,-2.96053040267971,4.98732051901414,0.409461680064021,1000
"3617",3617,0,1.98548179158034,3.01376190223756,4.00028845164004,2.00276475889829,2.99700467173477,4.00006089589352,3.82765382000889,1.14245220830297,4.0106904191756,1.99205906024807,3.00735475754293,4.00021384477743,-2.57489501503746,4.85934283082159,0.906751046722464,1000
"3618",3618,0,2.00836540125809,2.99240071589618,3.99969614569844,2.00721968002301,2.99405398874763,3.99955523281101,2.04661733896584,2.82206788071053,4.04628567836447,2.00782207410648,2.99308543576273,3.99966254973754,-2.59827772202552,4.63668332706514,0.522248219974762,1000
"3619",3619,0,1.99590813172968,3.00377217913241,4.00013206244217,1.99647406436672,3.00116888783463,4.00107260918073,3.85378356757752,1.05232520202881,4.02841720216405,1.99674319245252,3.00257943189721,4.00024152738767,-2.25873878010499,4.5489454546963,0.511288521914892,1000
"3620",3620,0,1.99834656650127,3.00077669876914,4.00041392231744,2.00482899063364,2.99424093302317,4.00043032746763,3.13643192425321,1.77986474863621,4.03143173246292,1.9993884555829,2.99970760374615,4.00042295806576,-1.94094707181462,4.18195619997397,0.617534129280066,1000
"3621",3621,0,2.00102998623221,2.99921723873011,3.9998619829563,2.00132089355952,2.999273032453,3.99972131144704,2.07619002952894,2.84248848016598,4.02789588262435,2.00111604089206,2.99925939080215,3.9998089941634,-2.30167935586093,4.82514389597047,0.548707663708627,1000
"3622",3622,0,2.00021693922069,3.00006727818628,3.9999244832935,2.00009886286353,3.00005872513994,3.99996187923095,2.44587999695069,2.54182398623215,4.00389624905345,2.00017741056541,3.00003529213992,3.99994647046392,-2.21182705254292,4.47799068594569,0.531389291071244,1000
"3623",3623,0,1.99435944798911,3.00450738152594,4.00045324852372,1.99022376322185,3.00870719392448,4.00042459625436,3.19008241769216,1.7856602926146,4.00837894786594,1.99257447790682,3.00630157865742,4.00044722837208,-2.15874412510401,4.40329808270086,0.905983327084026,1000
"3624",3624,0,1.99231230593636,3.00783156182358,3.99996286042546,1.99231258051791,3.00783183369525,3.99996442444925,3.23461870315364,1.7516724797712,4.00350679758589,1.99132314150789,3.00863135837362,4.00001257060653,-2.05409690406399,4.42895652335414,0.55674615050753,1000
"3625",3625,0,1.99835335318,3.00156863158075,4.00000341929377,1.99919151350883,3.00119452195946,3.9998769862179,3.64715675214912,1.1557547682493,4.06460801335147,1.99866959603874,3.00135915341967,3.99998017386036,-2.13292763302954,4.32448764351186,0.584485557201257,1000
"3626",3626,0,1.99434133213165,3.00541970715221,4.0000656375884,1.99390733327451,3.00586770855819,4.00005605580845,4.59264263268401,0.00339803831900982,4.09199468542404,1.99956160632303,3.00034266545408,4.00002663088798,-1.90423368028436,4.2867089430685,0.595063345049878,1000
"3627",3627,0,1.99686462666505,3.00343706416585,3.99983373391067,1.99699036223979,3.00306557447532,3.99991824427596,2.08289640645452,2.81452505401909,4.03460058245842,1.99694511200379,3.00324631797865,3.99987220257445,-2.37145185634857,4.87961767222691,0.257265805175452,1000
"3628",3628,0,1.98986338927783,3.00979590812701,4.00010793412747,1.99587859308428,3.00436900968825,3.9998090044365,2.72649721680835,2.20388696777146,4.02663128242236,1.99259933682145,3.00726850916217,4.00000183897316,-2.0635614897012,4.16505006436865,0.6046106428397,1000
"3629",3629,0,1.9995216726194,3.0013523854111,3.99972469510534,1.99952380994809,3.00135433727812,3.99974009921126,3.56293813071389,1.30278085413579,4.04000375203928,1.99734369055233,3.00299804220083,3.99989867628096,-1.85504960071943,4.4865126745461,0.821181381577507,1000
"3630",3630,0,1.99949729488378,3.00087670345158,3.99989512422151,1.99961488524637,3.00049312709862,3.99996293837434,2.33567492146679,2.44728862946806,4.05511865412882,1.99953445220016,3.00069222779539,3.99993768665307,-2.13013547115347,4.53466603595052,0.481237655842556,1000
"3631",3631,0,2.00890195773152,2.99170166341948,3.99976123065967,2.00550767236675,2.99507413509445,3.99978001239349,2.99984952150264,1.93593982080753,4.02187517896638,2.00732209363035,2.99325502846906,3.99977633502704,-1.7804518322019,4.01403858054022,0.741908889818943,1000
"3632",3632,0,2.00112753168474,2.99884204361919,3.99998935266189,2.00080989001586,2.99876189692384,4.00017757500988,4.65035571875645,0.256297333403303,4.00811353422557,2.00096505444616,2.99878416012412,4.00008456047017,-2.09230036342621,4.33680331704397,0.565203385925109,1000
"3633",3633,0,1.99959242993723,3.00012896013936,4.00009347570487,2.00304147908913,2.99694359026099,4.00004836043364,3.00295752075405,1.82809116712499,4.05151527642969,2.00002736664728,2.9997743142868,4.00007019866114,-2.36296947233858,4.48206184585456,0.394916605945269,1000
"3634",3634,0,2.00370084750382,2.99600296223868,4.00007334998537,2.0002748973238,2.99928120387995,4.00013410839038,3.97666845710481,0.909033810142642,4.03627471240097,2.00241157228153,2.99722719830049,4.00010038605743,-2.32168144543537,4.49897151738705,0.524059343989568,1000
