"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n","q"
"4522",4522,0,2.0016441180619,2.99818375564412,4.00006229830319,2.00164419083752,2.99818382903108,4.00006270871685,4.2275120704855,0.6525605601958,4.03153540369508,2.00168919534473,2.99808501333669,4.00007686929092,-2.53799180985569,4.65209982260611,0.23508269496598,1000,0.9
"4523",4523,0,2.00101433761535,2.9985914839793,4.00012678927267,2.00333500296173,2.99643061655675,4.00007370725876,3.02699950351135,1.88571656288428,4.0287634525251,2.00200931366185,2.99764683656903,4.00010999322193,-2.37006089446616,4.52948929837231,0.5408288162863,1000,0.9
"4524",4524,0,2.00441423019669,2.99673223279766,3.99955036022234,2.0010876511545,2.99978096114538,3.99965935105841,2.15884087384543,2.62953644680122,4.07220488431459,2.00284758342796,2.99815549228492,3.9996069137711,-2.44948044513585,4.68050146460883,0.25876469545582,1000,0.9
"4525",4525,0,2.00016595188504,3.00013063713746,3.99990686682488,2.0001644836807,3.000129159785,3.99990693194328,4.6582079691079,0.308042379428137,4.01012566645192,1.99999090294995,3.00029204019506,3.99991075472419,-1.97842728948765,4.13684568126243,0.579044398737769,1000,0.9
"4526",4526,0,1.98147084819989,3.01825982015373,4.00006721278227,1.98025635635156,3.01952475076226,4.00004308846218,3.81569724883216,1.12591191760173,4.02068693536739,1.98086531053635,3.018869923397,4.00006264496508,-1.95335642318959,3.97807256389951,0.625114209003647,1000,0.9
"4527",4527,0,1.99907812699195,3.00132025343425,3.99991566020492,1.99907812699195,3.00132025343424,3.99991566020492,2.41052462059476,2.50846818581026,4.02591992437046,1.99851451190578,3.00189016829399,3.99991376072321,-2.28935705533235,4.64375518030732,0.446758601157176,1000,0.9
"4528",4528,0,1.99457991554512,3.00733796904962,3.99920263646534,2.00025910149886,3.00212330492837,3.99898888969928,2.40456997371644,2.48671543886418,4.04369429415869,1.99712745820171,3.00498583821366,3.99911210343371,-2.18979814648891,4.29068064985283,0.42596657674244,1000,0.9
"4529",4529,0,1.9995682505789,2.99961673612014,4.00025064361368,1.99960471405389,2.99965374850755,4.00023001862274,4.67112023298626,0.298054868138667,4.00914563784899,2.0011706509839,2.99798397234943,4.00026014367169,-1.88579787042406,3.97494271508025,0.693479773287162,1000,0.9
"4530",4530,0,1.99531790349424,3.00429068201598,4.00011317536256,1.99531667763396,3.00428947309338,4.00010845679722,4.67798226455135,0.234245429516647,4.02421407534238,1.99598681766422,3.00381549092575,4.00005434178762,-1.96140753930934,4.12732422454844,0.538662389033891,1000,0.9
"4531",4531,0,2.00197623692374,2.99825359240768,3.99991416227747,2.00078950135387,2.99920054096359,4.00004351896748,2.86539890649885,2.04795864745487,4.01462810109776,2.00141672585956,2.99870722028685,3.99996784921085,-2.02522854805399,4.48741441337209,0.297461299548011,1000,0.9
"4532",4532,0,1.99618860259091,3.0033569815985,4.00011621139544,1.99510870737669,3.00416976442131,4.0002472818939,3.08050563995738,1.77383899748602,4.04894944145341,1.9957339646694,3.00376895416655,4.00013519272638,-2.0402512835965,4.08466152466041,0.33666089364451,1000,0.9
"4533",4533,0,2.00109411273044,2.99961693433559,3.99980619615082,2.00109423000416,2.99961704953146,3.99980842279023,2.4738287186711,2.15105108037327,4.09898099113789,2.00099574441873,2.9996075993534,3.9998368068478,-2.5169048512096,4.92750198935725,0.428711127584477,1000,0.9
"4534",4534,0,2.00163712445456,2.99854601274696,3.99995716059742,2.00163704704492,2.99854594162671,3.99995705190207,2.62374257274326,2.34338901651624,4.00773273632346,2.00582723216247,2.99442235126709,3.99994138255456,-2.50599497307554,4.98520788604939,0.373018376606738,1000,0.9
"4535",4535,0,2.00138208656666,2.99945231417968,3.99965402304405,1.99965204657622,3.00129507920717,3.99961761761678,1.89569608609691,2.83778520623687,4.07665743684414,2.00062356258686,3.00026918407137,3.99963497570781,-2.31180888647907,4.39197157996953,0.242003238046865,1000,0.9
"4536",4536,0,2.01125257712208,2.98891297541194,3.999922448,2.01409189022964,2.98637860478309,3.99982432455826,3.77365471130901,1.17873375296103,4.01550107909836,2.01261307790359,2.98766636068118,3.99988626814598,-1.95707591227715,4.13838504049798,0.660506170133258,1000,0.9
"4537",4537,0,1.99512819764538,3.00552149200118,3.99980102407088,1.99512819764538,3.00552149200118,3.99980102407088,4.12518865583599,0.772579288337492,4.03190929058378,1.99588095808019,3.00474864362121,3.99980761784771,-1.95969629775606,4.30528673693476,0.519290491450114,1000,0.9
"4538",4538,0,1.99796519269984,3.00240779198793,3.99988926612002,1.99751406131178,3.00256830958515,3.99998944786068,3.68793937221077,1.23641794383126,4.02553152289944,1.99773331755532,3.00248048361035,3.99994459661876,-2.2584854899138,4.47074535089185,0.300186501046458,1000,0.9
"4539",4539,0,2.00332177369112,2.99691647361908,3.99993012105673,2.00332112814359,2.99691556853816,3.99993341535617,3.55279387975466,1.3766473358357,4.02117488572756,2.00146240321275,2.99875448508541,3.99993861908174,-2.51040138882847,4.54480492468361,0.697372523158708,1000,0.9
"4540",4540,0,2.00099794062878,2.99916739450204,3.99991967664495,2.00078186460407,2.99919487954871,3.99998225035938,2.50442564689651,2.3589636681235,4.04274791806532,2.00088563944571,2.99916532864804,3.99995773425042,-2.05222843348691,4.17715862902196,0.623378650816338,1000,0.9
"4541",4541,0,1.99811634644288,3.00248043648243,3.99979874325018,1.99807655389142,3.00220118638802,3.99993360869896,2.29000817327409,2.51480046521351,4.07832927649258,1.99810826672109,3.00233439818352,3.9998643882107,-2.58963519521438,4.59147936867002,0.359018330959713,1000,0.9
"4542",4542,0,2.00316047516663,2.99644384160265,4.00010839498471,2.00316047516663,2.99644384160265,4.00010839498471,2.81306328530483,2.17647987604013,4.00274645805606,2.0042520323038,2.99536308528065,4.00010556815394,-2.13328009904323,4.45807255853775,0.652376323009505,1000,0.9
"4543",4543,0,2.0009129755502,2.99932268197983,3.99992184636028,2.00002117737992,2.99976259864059,4.00006100125217,3.2065996275451,1.54901308374354,4.06592446201314,2.00046299483871,2.99954276068007,3.99999343353879,-2.0810689193769,4.35727689900423,0.28017795115172,1000,0.9
"4544",4544,0,1.99871732043178,3.00169218788052,3.99986603883892,1.99827698390455,3.00158973494163,4.00005626453252,4.45490543728086,0.45254187329206,4.02940963943191,1.99849671875243,3.00162279898355,3.99996592863395,-2.12538522404381,4.28572747840591,0.288001490612264,1000,0.9
"4545",4545,0,2.00133393123939,2.99839992422148,4.00008724829807,2.00133337814938,2.99839937753112,4.00008447731005,3.41459400117086,1.39234630247822,4.05276520526963,2.00147721064192,2.99834047900069,4.00006126592944,-2.06766373062628,4.11316241023431,0.500851472562408,1000,0.9
"4546",4546,0,2.0003258072542,2.99975505057685,3.9999685450584,2.0003321829378,2.99976137771658,3.9999682440947,2.38821183069604,2.48497537603974,4.03584824313946,2.00022817387711,2.99981650483917,3.9999808482141,-2.43353193643735,4.58972590225687,0.476419516346553,1000,0.9
"4547",4547,0,1.99141463356384,3.00812646536857,4.00012562862998,1.99213742150024,3.00785915489874,4.00000806743595,2.34336186647002,2.57850651127031,4.02799953552614,1.99172614951011,3.00798888515755,4.00008477429481,-2.31043448174439,4.61015701611537,0.563937870904723,1000,0.9
"4548",4548,0,2.00777231539259,2.99269872494221,3.99987513393351,2.00777231542654,2.99269872453759,3.9998751883505,3.18059349367571,1.78376959892563,4.00923012702132,2.00716147812743,2.99332994905325,3.99986982897462,-2.08721192864046,4.3301834427112,0.692560430588266,1000,0.9
"4549",4549,0,2.00050281199679,2.99852677320388,4.00029557224101,2.00047216487182,2.99845224106898,4.00036997609418,2.5096770801097,2.29852527414109,4.06127345308547,2.00047861394702,2.99847682869846,4.00033665529259,-2.03993274315671,4.16158415177384,0.380038986441477,1000,0.9
"4550",4550,0,1.99748582300316,3.00300711637694,3.99972741297872,1.99683671453689,3.00334976176025,3.99987512008874,4.50389194123537,0.40860616158928,4.02182302307569,1.99715524603999,3.00317637164906,3.99980434926227,-1.99257421022253,4.24002804977605,0.660261470343616,1000,0.9
"4551",4551,0,2.00583501205716,2.99466277398789,3.9998354319122,2.00576267608339,2.99455400404546,3.99987711867259,3.12954642236664,1.78813754592775,4.02998833854303,2.00578408922573,2.99462422050152,3.99985661260194,-2.09288294332358,4.43135091310615,0.607600206979007,1000,0.9
"4552",4552,0,2.00311160205597,2.99643345403066,4.00012816266441,1.99949340086775,3.00055631652387,3.99992551781464,2.86222646099924,1.98918579355452,4.04817647538406,2.00240302452769,2.99733484462781,4.00005167941734,-2.69007499479252,4.86838958425535,0.338457022685508,1000,0.9
"4553",4553,0,1.99969499245195,3.00030549902379,3.99999647974244,1.99969499245195,3.00030549902379,3.99999647974244,2.13778351898088,2.75689586703474,4.02917662656933,1.99963086268656,3.0003795126558,3.99999407568081,-2.41131202008,4.54305142507457,0.492712455067535,1000,0.9
"4554",4554,0,2.00052387555843,2.99945774234067,4.00001474192997,2.00010096745674,2.99967367157683,4.00008211890769,2.36048265712969,2.51097613831819,4.04161213040514,2.00030985424703,2.99957683918512,4.00004577758822,-2.18692574645956,4.41661899028382,0.536413827176488,1000,0.9
"4555",4555,0,2.00178954748156,2.99802837481847,4.00009845005269,2.00287715986525,2.9965364151146,4.0002406887065,4.1357731503003,0.810212289797706,4.01883536129365,2.00235750456979,2.99730168917908,4.00015258139869,-2.08458512005346,4.41754409746498,0.677109624319159,1000,0.9
"4556",4556,0,1.997190486152,3.00285822308029,3.99996164720645,1.99716322727284,3.00261129805984,4.00005882075465,2.481659905403,2.28446246199293,4.0809181130088,1.99715634007765,3.00273861165986,4.00001664525667,-2.57675919034909,4.71112930388069,0.341981705767213,1000,0.9
"4557",4557,0,1.98823507566315,3.01192875720463,3.99995176744225,1.98916937553829,3.01108484216424,3.9999420938663,2.75300617473973,2.18891065853941,4.01868703042596,1.98866641429141,3.01149607425082,3.99996096684531,-2.2322422465152,4.57118045802027,0.35410393552192,1000,0.9
"4558",4558,0,2.00047620586191,2.99981946657968,3.99987194947807,1.99668114758498,3.0036626125801,3.99985587330925,3.41187639403721,1.52206511264422,4.02640847902039,1.99876499325929,3.00154201666134,3.99986939768883,-2.13827120130396,4.46882883983376,0.489813590488682,1000,0.9
"4559",4559,0,1.9947921096402,3.00413909967561,4.00038513671001,1.99519147143479,3.00391714059849,4.00032224274048,2.96119784272162,1.8734219958169,4.05599982196932,1.99495849402308,3.00402712827802,4.0003660573071,-2.43994893020478,4.57498806613813,0.389617872939634,1000,0.9
"4560",4560,0,1.99786635956772,3.00225378489926,4.00002236370635,1.99937575031483,3.0011607878519,3.99984663951183,3.20131493608345,1.65604285280016,4.05588551102257,1.99851978571033,3.00177791784704,3.9999472004199,-1.98771973324212,4.03959665266579,0.59287977888017,1000,0.9
"4561",4561,0,2.00204370965927,2.99662342485957,4.00048591340086,2.00193296566265,2.99654013007063,4.00048066380806,3.36874407502126,1.49383766988546,4.04565834236939,2.00191890807325,2.99659756591216,4.00051508039346,-2.15504703866423,4.6410472482275,0.418064429912163,1000,0.9
"4562",4562,0,1.98820171509683,3.01271897353807,3.99965944588284,1.98623988348788,3.01432963300827,3.99981740948676,2.33673287847117,2.57873927006413,4.03102550721905,1.98759633498991,3.01313676017478,3.99974213718365,-2.65851029829291,4.84526351296993,0.250815246995656,1000,0.9
"4563",4563,0,2.007571105317,2.99286253937384,3.99982520835848,2.00285383363645,2.99732390567406,3.99990846234723,3.13247733981306,1.76484542309981,4.03158022764194,2.00541347856146,2.99487688530694,3.99987228578358,-2.2780464763854,4.19988836015555,0.485134838907467,1000,0.9
"4564",4564,0,1.9993172758655,3.00066420289757,3.99999598532754,1.99962752834847,3.00046757155961,3.99995168548034,2.91341677804679,1.97114814967653,4.02320087656737,1.99948570983784,3.00056404447963,3.99996947375341,-2.25636895033567,4.41501403918423,0.443586778867625,1000,0.9
"4565",4565,0,1.99941083822548,3.00043246633239,4.00001465616506,1.99941837319035,3.00044001385033,4.00003690824529,2.40682535335391,2.48843411456243,4.03023644779236,1.99980937680858,2.99999270094554,4.00004024125942,-2.1618806225508,4.42571033770528,0.322952698994256,1000,0.9
"4566",4566,0,1.99540098141597,3.00415169304471,4.00017010895432,1.99658034486286,3.00277763620478,4.00019949458049,3.16676709401367,1.78012960402257,4.01627810385948,1.99595723085981,3.00346008122572,4.00020275589749,-2.1169090827391,4.69152300522294,0.710360516456275,1000,0.9
"4567",4567,0,2.00173807739492,2.99900139698937,3.99980160295317,2.00173761526034,2.99900084240063,3.99980318679837,2.46787532388843,2.30847140822514,4.06341760272342,2.00032595041207,3.00040890467865,3.99980426754095,-2.25563039650157,4.52615639977136,0.716657936394157,1000,0.9
"4568",4568,0,1.99390381137753,3.00539197751019,4.00017776868632,1.99390381137757,3.00539197751022,4.00017776868626,2.56796393382256,2.40914730212761,4.00581448371248,1.99430424265497,3.00494724332352,4.00018900745197,-2.60768659083379,4.73495132352612,0.352084628025388,1000,0.9
"4569",4569,0,1.9970239289166,3.0034660090515,3.99985073635374,1.99084676789924,3.00946117941678,3.99990949420684,2.51192745485002,2.47227428310876,4.00508591797368,1.99394236213256,3.00642768662452,3.99988982682097,-2.30707169100273,4.76860978058126,0.68937043395959,1000,0.9
"4570",4570,0,2.00156127752139,2.99837007926756,4.00002934595802,2.00214200761335,2.99826159905867,3.99985121304145,3.19522283979364,1.63197832821124,4.04437408499155,2.00181390388846,2.99831095375317,3.99995530160444,-2.24542136104346,4.25370727411402,0.56449105776713,1000,0.9
"4571",4571,0,1.99585072463977,3.00440355581098,3.99993429447367,1.99590356667329,3.00446300692416,3.99989711535201,2.76618385174859,2.21206969157039,4.00746518187385,1.99593580931688,3.00434652406817,3.99992565677041,-2.48784884660332,4.71314701410098,0.863308477595211,1000,0.9
"4572",4572,0,2.0038230627964,2.99689200787723,3.99972209823694,2.00369023663284,2.99668620743509,3.99984015712251,3.52946540850458,1.35853348167046,4.03902085337382,2.0037587594789,2.99678083559832,3.99978406127873,-2.13867305807104,4.07055629153753,0.606583065535138,1000,0.9
"4573",4573,0,1.99930046039013,3.00041685664833,4.00002781595438,2.00134382251253,2.99854074220109,3.9999733100088,2.05632484025449,2.82476606713557,4.04043031896273,2.00018756119446,2.99958554599439,4.00001057606067,-2.2827427639386,4.73202043028692,0.409190539327674,1000,0.9
"4574",4574,0,2.00616111422019,2.99310290535797,4.00023198600197,2.00939484396102,2.98976428738738,4.0002632959498,2.09934793292776,2.85119959786716,4.01570205102579,2.00770477257446,2.99147973238986,4.00025670926355,-2.77384071663138,4.88904797296788,0.394090956575654,1000,0.9
"4575",4575,0,1.99995796901524,2.99936175085593,4.00022819206115,2.00069658059441,2.99952663362208,3.99987050182397,2.14824067105062,2.81424915691325,3.97304076223333,2.00026792095915,2.99944151829011,4.0000726936343,-2.15185335766832,4.36845321474588,0.338401316105106,1000,0.9
"4576",4576,0,2.0022687161013,2.9976520684369,4.00004204920807,2.00226601953093,2.99764935216438,4.00003517166942,2.77863219191139,2.13449930635248,4.02455137665637,2.0019976265227,2.99816007373812,3.99996766649066,-2.13513198692798,4.23175834684786,0.653647166525909,1000,0.9
"4577",4577,0,1.99306081072312,3.00688224241083,4.0000153806165,1.99306007224158,3.0068815504735,4.00001617632732,3.54368965656702,1.40937737879186,4.01321473665974,1.99540113717057,3.0046498002161,3.99998527855457,-2.26698640149089,4.51862913714227,0.505313735518249,1000,0.9
"4578",4578,0,2.00908275627918,2.99006828342522,4.00024720917901,2.01321517669821,2.98646456971269,4.00008089492936,2.69143709529822,2.21875967797753,4.02790178056333,2.01007031082725,2.98929677882122,4.0001796581168,-1.71370614028874,3.78069653043783,0.739362693197568,1000,0.9
"4579",4579,0,2.00109850020892,2.99868774493656,4.00006105952368,2.00109850020892,2.99868774493656,4.00006105952368,2.94254957245311,1.99559965065696,4.01706843286202,2.00125936244127,2.99864263026904,4.00002899554351,-2.53143693023162,4.53871996131649,0.447959361565858,1000,0.9
"4580",4580,0,2.00396525950964,2.99621465870644,3.99997119651343,2.00396594055963,2.9962153353024,3.99997432156819,2.90776881262551,2.05209009131862,4.01195137734843,2.00354840253855,2.99652650536973,4.00000531172996,-2.13206005563312,4.3838550707904,0.693972836414143,1000,0.9
"4581",4581,0,1.99291776975602,3.00669593839288,4.00022013498274,1.99356228067149,3.00648672626656,4.00007065028543,4.36063562990915,0.471311415097348,4.06266365863623,1.99320414955177,3.00659453397601,4.00015858694281,-2.14559159560775,4.27260507669309,0.6386631507758,1000,0.9
"4582",4582,0,1.99868250383614,3.00188558443441,3.9998072305909,2.00098204195228,2.99963957440329,3.99979133703534,3.3564602565829,1.50791576836522,4.04124262901467,1.99943567427756,3.00113616275958,3.99980700489557,-2.06363793123585,4.59018253911457,0.461494926308423,1000,0.9
