"","rep","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","n","q","our_beta0_se","our_beta1_se","our_beta2_se","cc_beta0_se","cc_beta1_se","cc_beta2_se","naive_beta0_se","naive_beta1_se","naive_beta2_se","gs_beta0_se","gs_beta1_se","gs_beta2_se"
"1918",1918,-2.12365773298123,-0.704470455473234,0.545475918559298,-1.97283767883523,-0.390188325554233,0.55576254383928,-2.13571252670491,-0.38239634699897,0.507121173206443,-2.1266122421092,-0.472005446712929,0.531509329292068,100,0.75,0.401305782521338,0.657536454052231,0.304256154394298,0.577375408940552,0.793349302288533,0.391545019490871,0.500064167158012,0.695630455331816,0.330065321575465,0.447883138434531,0.674569366055549,0.334800335455586
"1919",1919,-3.70555336876337,1.59251201947033,-0.478702255634798,-2.9338684699049,0.746792512165882,-0.23882383487833,-3.2679618081379,0.958533789273224,-0.382740192703583,-3.3617552307892,1.16422214610668,-0.360246926448324,100,0.75,0.799662159133833,0.889328921680079,0.357746084720468,0.769428633153824,0.935893018158837,0.413839462905859,0.874524135270153,0.979188453933793,0.453029361938681,0.788859865744842,0.885310056488496,0.38604610555875
"1920",1920,-3.38547080047763,1.41632988702634,-0.543546918865339,-2.87012876575586,1.13745981713956,-0.455138607489375,-3.17203723973684,1.2803672458075,-0.533088429373011,-3.18960032054683,1.31864403706208,-0.523060603666758,100,0.75,0.776738312826091,0.858408882144372,0.377576486773276,0.774126602868723,0.85885488427958,0.385545303379759,0.788067950526784,0.867296147994724,0.391384896325092,0.777168287693408,0.854608265461979,0.385078473218478
"1921",1921,-3.7354160938685,1.86570235818056,0.0212280672500461,-3.44774181549416,1.39571056322405,0.617743295394929,-3.4558089744794,1.47435055711952,0.250002958742251,-2.87877376016471,0.803823936602019,0.334745660808074,100,0.75,1.02776808616954,1.13049996996667,0.341870670574872,1.00059291004909,1.09595155990347,0.447723390198144,1.01642096806008,1.12894783910563,0.366532010752359,0.71646381881884,0.869624811150694,0.363709715779927
"1922",1922,-19.9286420929838,18.2909533434039,-0.112946812967047,-20.2155059783232,18.0040901641185,0.128683101407298,-2.87707547262489,0.892188705270055,0.107880531959696,-2.87589215957069,0.887833463798389,0.118225368124476,100,0.75,2.87020256014996,2.90900306843497,0.263705030704804,2986.94314912366,2986.9432156745,0.465161854905544,0.733343266535605,0.86794344819566,0.327216535288059,0.728352738518531,0.85656081829894,0.320572622197389
"1923",1923,-1.87939991113786,-0.807692352154593,0.217834512998909,-1.68514290388366,-0.915180330402143,0.37811671916122,-1.45062484710972,-1.54509566265438,0.47159577616523,-1.89870995330262,-0.690243320553173,0.239747068127193,100,0.75,0.469894341133911,0.720072593306947,0.347264133937802,0.541898959877089,0.828322287610743,0.38748449851578,0.448491591204111,0.768783177689528,0.367905610582365,0.490879508731234,0.731789525623736,0.361470229737111
"1924",1924,-3.56319382472684,1.17292108351334,0.722618054792706,-3.23594701373435,0.776619160534272,0.655729563782819,-19.767985172314,17.4497687905241,0.558107580079183,-2.92436376790801,0.340860280793411,0.758703431896268,100,0.75,0.982871403049755,1.1039015354035,0.303617607320163,1.0129933466872,1.10642315288476,0.358546009295796,2661.14863968526,2661.14871075731,0.336425478510711,0.719612866576267,0.817371063627036,0.305712057630238
"1925",1925,-2.34557879304149,-0.255210433266013,0.434634767248855,-2.42375141185774,0.370757779180841,0.4366065428713,-2.35277859696382,-0.0140061408194454,0.424579980891583,-2.31309514063398,-0.0784507149938539,0.437220335204109,100,0.75,0.540277798362797,0.763648712266712,0.323656858392781,0.716883578713885,0.881620574413046,0.431488356078283,0.776929137237482,0.978478634134242,0.388974350342457,0.589276743965097,0.772967213078864,0.351234296086848
"1926",1926,-2.45364888156641,0.809056540503986,0.202676290225383,-2.71868290594589,1.01281581127696,0.476592483214239,-2.22850320748166,0.359470218869814,0.451110437502247,-2.23819614116483,0.427295588959388,0.422598099195366,100,0.75,0.544360567642277,0.700180468473484,0.324963905095815,0.717510987630638,0.871591819028076,0.400414696055927,0.606056186740585,0.755349217462775,0.350537869491625,0.517458416630854,0.684562940814829,0.34859503518887
"1927",1927,-2.72263178499136,0.125377447200186,0.194672415987227,-2.47841377856414,0.0224714905210702,0.00920041813050002,-2.38313813715248,-0.248177215876564,0.179415288585753,-2.18366745974555,-0.606296706487278,0.247257900110055,100,0.75,0.727929574728743,0.915405618498868,0.353156943105052,0.762796659224269,0.978010447445425,0.407540476336616,0.766368258848316,0.989249027912599,0.392305944163415,0.59327223535608,0.833512497842225,0.364277479471028
"1928",1928,-2.91928633010591,0.932287365659455,0.328066322265096,-2.57526218555442,0.749445300574216,0.181397689977676,-2.28981990926745,0.186177512898285,0.392400498064554,-2.41091441850532,0.372090300469864,0.364107877654143,100,0.75,0.737301272225163,0.86475924450506,0.304911334772227,0.749523602416167,0.899062175726279,0.361434185234274,0.630213872077273,0.832523423111854,0.348654330909872,0.596719308889397,0.752469686624147,0.318725294846232
"1929",1929,-2.31283802346845,0.368906138120994,-0.441532366389158,-1.85551781985648,-0.130074488440385,-0.180265812635354,-2.27164876556635,0.372221183359748,-0.377062596563689,-2.10780346562666,0.144824736062265,-0.322148733076663,100,0.75,0.508744991823417,0.649995625532003,0.297960048361642,0.529310304014253,0.727908217912872,0.350746682915466,0.545939644214182,0.652189824895463,0.303662005989797,0.499439411687458,0.635461583222198,0.305232772777833
"1930",1930,-2.51849602772082,0.40736157761536,-0.433894877917132,-3.10297182685244,1.22632046935317,-0.242106911375281,-2.58947955881511,0.569726260503735,-0.390512089171789,-2.54008111840973,0.497339179954992,-0.356921783620332,100,0.75,0.630635626537556,0.777092141832987,0.353460202041198,1.02488793979301,1.12514229708149,0.439163498928401,0.666627954487485,0.807175594471624,0.406172920478641,0.650270827020775,0.78298001003234,0.392322769584227
"1931",1931,-2.35221550248072,0.402399412308875,-0.247900810582314,-2.12736492414365,-0.256336216182373,-0.171191129497904,-2.22220367059307,0.102577212548672,-0.207894927424788,-2.04079249455753,-0.197475944548088,-0.138904693168366,100,0.75,0.525806071318017,0.651818126461862,0.303957524899632,0.53031953465135,0.749795675665617,0.348431121833444,0.535188192894017,0.6775785327825,0.329501915988062,0.472133597978544,0.646203727998214,0.318906920342877
"1932",1932,-3.12778717233582,-0.200715799957847,0.627399246348298,-2.65904540675195,-0.170156662190818,0.499746465861573,-2.83459294832212,-0.350604396938559,0.623745792687059,-2.90660683536518,-0.217187672825577,0.58374223395924,100,0.75,0.741109829784131,1.1214727148443,0.518331319765515,0.739037227957732,1.1160736687704,0.510506821458719,0.751574789560783,1.16241467184165,0.530653159982798,0.739316971783511,1.11788518615135,0.513277353946737
"1933",1933,-2.24522271431416,0.241780786420897,0.466024359810453,-3.23870994840556,1.3467924659292,0.679908503217141,-2.19846308132141,0.0970738917964039,0.636637580189297,-2.41102931172063,0.432416122057783,0.563782954942122,100,0.75,0.479989389755337,0.6540041133273,0.308815660988711,1.00187740497019,1.11211015833741,0.413670326290125,0.627518781439494,0.855839760948027,0.392134704190725,0.590001425998663,0.750550741121643,0.349441381938334
"1934",1934,-2.8795814081666,0.526455938030253,0.649307021487236,-19.7603752336867,17.208809186872,0.863667322730762,-2.98957244588929,0.386080866884068,0.820612692347861,-3.28738027435578,0.832330564684335,0.741791836954081,100,0.75,0.706385754056278,0.888089678731681,0.29048628401051,2604.31320144215,2604.31329307061,0.377079668924645,1.00774076120692,1.18020516182882,0.323897401100082,1.00550642225133,1.17377299656437,0.329662386645081
"1935",1935,-2.34504661200536,-0.152784556094332,0.32642100516143,-3.11393173020438,0.493865589441163,0.255991855601242,-2.39696210459904,-0.227857596570591,0.36235974360383,-3.43864467899319,1.1552245203338,0.0977512759322931,100,0.75,0.684311701578687,0.931180382858353,0.347208187427781,1.06861684220809,1.3112861966482,0.477727418461523,0.780771113593302,1.00442130799451,0.384807458490384,1.06002985295278,1.19359663009301,0.403326469770012
"1936",1936,-1.90629462003166,-0.289368829302835,0.656192219241543,-1.57392831453217,-0.757243937817537,0.41866880612513,-1.86084668644208,-0.306507889543384,0.590332322596288,-1.83631341116583,-0.37565152142089,0.603397013180695,100,0.75,0.430223525712844,0.579234949617227,0.218714982445361,0.44741728397451,0.680872216781367,0.387141632619022,0.508709035845811,0.698239129186751,0.295075125906475,0.447964797792534,0.625772787814951,0.282475223626223
"1937",1937,-2.55945264362441,0.792219672165888,-0.10141368057967,-1.9300770745616,-0.0321636071022434,-0.0414254019371835,-2.43607561019285,0.674770343369817,-0.133615535755722,-2.37798799782562,0.583914720496532,-0.104705808302458,100,0.75,0.619917350050462,0.730357041109601,0.260785014059933,0.651365271558238,0.857709894179276,0.375082050704304,0.624913581738798,0.760320301114377,0.304241323642979,0.618252942168331,0.747610743097957,0.296116299902985
"1938",1938,-3.92175373663459,2.14928934240744,-0.207554486250192,-3.74054588660409,1.97607847206967,-0.226382137825223,-3.72591736414876,1.85902564194818,-0.144114875126105,-3.8773096444886,2.12132443254975,-0.219854259921505,100,0.75,1.05109091725024,1.17971565293912,0.39177084223531,1.09133291873631,1.2601958085279,0.494571380218322,1.06200486038185,1.20067334339844,0.427342665229846,1.05812577260178,1.1946358750151,0.427991040635656
"1939",1939,-1.96958298043261,-0.231393436145697,0.152803442486238,-1.70566250794027,-0.14607659506866,0.0716339946940368,-2.20137402855993,0.348499818007318,-0.00736862559579695,-1.90483615828607,-0.133637196840005,0.118020989606702,100,0.75,0.395563052034647,0.581737111493443,0.305283144726515,0.452854481717636,0.63751957404762,0.339783407463083,0.536681682331484,0.6897090153663,0.34503667424426,0.419941793280967,0.603038483417961,0.325317294229591
"1940",1940,-2.07913978777199,0.23206494552617,-0.00212024939394056,-2.17069154677528,0.0185772031729854,-0.573605561819923,-2.08714757666284,0.16356479185752,-0.208379682725892,-2.05776029272705,0.120497530712411,-0.191886505785952,100,0.75,0.510182757781505,0.651264222701178,0.275346910705418,0.629591658950286,0.790687551650367,0.435661619683974,0.564594192476883,0.720375089773966,0.348710046034366,0.541284910734412,0.685477691793308,0.329991393113964
"1941",1941,-2.21154283720878,-0.124923807789898,-0.0255404233134001,-2.26839393020055,-0.0982296367405125,-0.0358367860614777,-2.12881924082784,-0.318261102686816,0.0278645541372725,-2.26165725829563,-0.0748922381634982,-0.041408759698536,100,0.75,0.59147407758338,0.795010009797323,0.344714243470289,0.69848212206637,0.903272651871057,0.398237781905672,0.536383651069411,0.79146450448772,0.3649845697731,0.594595409933904,0.78266637506821,0.352325862245293
"1942",1942,-1.65605845972875,-0.772581017392129,1.08369650873839,-1.67595969355783,-0.954647662762572,0.940880485276082,-1.65511277899179,-0.726589821008948,1.01750355484395,-1.74545802021716,-0.668487105760134,1.0260847748746,100,0.75,0.391820690019175,0.553470129744314,0.255979767886631,0.500163422831963,0.778262324736756,0.400568382792593,0.500740143176734,0.677965700507324,0.298635540363009,0.447330107423862,0.637121584315433,0.307392792093284
"1943",1943,-2.711633557887,0.287388940775825,0.649943300425259,-2.0876871121284,-0.185556273291859,0.585024763658384,-2.51478964266579,0.191046086468912,0.596740950766899,-2.51304413723729,0.188234316061743,0.597459324559965,100,0.75,0.722612118889229,0.894653553971281,0.317271435553463,0.733045633618489,0.952893928797299,0.359200132064483,0.717477810171167,0.894584587220772,0.33073804302163,0.7171986358888,0.893402310539759,0.330324150657457
"1944",1944,-2.33331990674177,0.819557845531439,-0.282828780065264,-2.0259418700384,0.569631114647734,-0.435458359723412,-1.89300604533238,0.278282523055641,-0.21815807341209,-2.21810150430084,0.745276239378971,-0.351072376153969,100,0.75,0.53636414301065,0.659076309084542,0.295097790234715,0.560386162257253,0.693921349618468,0.342896420314386,0.498013212028971,0.648581667317503,0.308330188434394,0.538664815462301,0.662261133495599,0.310269867132228
"1945",1945,-2.58405648541949,0.420139062004783,0.140561924742723,-2.41545703277321,0.34533334881708,-0.377053998288825,-3.09253058101521,1.17566088150389,-0.22464367169701,-2.56722638255662,0.518913124986154,-0.0713682224180396,100,0.75,0.622600986537632,0.763715277570212,0.30683836044584,0.685908974718622,0.767830127492261,0.424057066271028,0.784894232669967,0.86958493166813,0.360686214446905,0.637733751691239,0.755029713857501,0.344756251901903
"1946",1946,-2.40518729950071,0.201424676467647,0.420904101505834,-2.55787580654272,0.581689757612407,0.451101318419041,-3.39569642039694,1.52562077093694,0.173158870842311,-2.43053243443857,0.311421350468753,0.424211199475176,100,0.75,0.507243538152416,0.644526685476516,0.282133440507397,0.70723229096402,0.826909474073969,0.407444239780595,1.04905032623365,1.17422448675308,0.370875364415462,0.578993500542234,0.717908273765103,0.331337061579704
"1947",1947,-2.76953258456347,0.801925132103114,0.876001243959924,-2.5483893729237,0.154384735224265,0.94272527571336,-3.08220833445545,1.01956080264798,0.846564099858503,-2.6779341081124,0.554801640136391,0.907673095792647,100,0.75,0.715525662739091,0.806017345785721,0.266779433372959,0.709871518669647,0.849162976925117,0.428154766728324,1.00334064169617,1.09792116538859,0.32796558839729,0.707802259774404,0.801739504129544,0.320588296024732
"1948",1948,-2.4819211830597,0.811139947250862,0.00341973039996689,-2.1354265233176,0.79785091497373,-0.0726331703748266,-2.05389136037062,0.431248419030971,0.0686696084553249,-2.3695927941522,0.879230261542873,-0.0576833040741143,100,0.75,0.567712134848795,0.70276941819889,0.364253639610141,0.567826047089736,0.69760330113672,0.336752180229754,0.517231958147707,0.680776291413395,0.36645674014558,0.565924875335682,0.69581472415484,0.351893677901507
"1949",1949,-1.28142480031013,-0.599034437344091,0.397049873550607,-2.40953150026113,0.507786905856336,0.258329772875229,-1.49082675490186,-0.452648666208786,0.408713388343811,-1.70289380238088,-0.111864941930122,0.328960930573762,100,0.75,0.324838851244448,0.472752243437438,0.202693094948057,0.738230384510362,0.893565736729157,0.319292307601952,0.428059477404236,0.599471871948458,0.248533261595922,0.413301323972634,0.548473527312562,0.232577686848575
"1950",1950,-1.90968740686689,-0.849566149678199,0.376894469765461,-1.86409649147778,-1.97212304395026,0.155581054246879,-1.80784212009326,-1.19085190059976,0.41906304145186,-2.16772275424867,-0.618605152134531,0.189311917291851,100,0.75,0.505447189661788,0.811514002409432,0.347386679372381,0.7240788959822,1.32999624959455,0.57159725008183,0.626764659196706,0.984714428532034,0.470147055591,0.558908886982487,0.83263170562412,0.399087444552168
"1951",1951,-2.62081050445496,0.259438825546129,1.01961154122406,-3.45635955554779,0.938067751688333,1.06826156040064,-2.75064051998423,0.249222911512771,1.07371525351668,-2.89220599076386,0.471242863297801,1.03452378339706,100,0.75,0.585066085105465,0.716470469743522,0.334900315403623,1.0093409052577,1.1230535343316,0.471885412239088,0.710888644243278,0.828485533659852,0.382684497527032,0.712289284260977,0.823015577633681,0.381940062074985
"1952",1952,-2.21058940979866,0.614552500982361,-0.0266564894153664,-2.50369334628642,0.360702003565194,-0.307641147351007,-2.52283689780643,0.833542561983431,-0.187915848980207,-2.28407155897624,0.519230030295479,-0.0980251099231843,100,0.75,0.51449282171407,0.68230815483592,0.287032203227157,0.61221859016118,0.803713231086275,0.410105707784468,0.569444456881046,0.681691977174337,0.322606557165533,0.49913192757671,0.632425459334562,0.316612144149973
